family	suite_harness	kani_harness	rc	wall_s	verdict	status	kaniraw_new
scalar-misc	eq_xid8_smaller	proofs::eq_xid8_smaller	0	1	VERIFICATION:- SUCCESSFUL	RAN	1
scalar-misc	eq_xid8cmp	proofs::eq_xid8cmp	0	2	VERIFICATION:- SUCCESSFUL	RAN	1
scalar-misc	eq_xid8eq	proofs::eq_xid8eq	0	2	VERIFICATION:- SUCCESSFUL	RAN	1
scalar-misc	eq_xid8ge	proofs::eq_xid8ge	0	2	VERIFICATION:- SUCCESSFUL	RAN	1
scalar-misc	eq_xid8gt	proofs::eq_xid8gt	0	2	VERIFICATION:- SUCCESSFUL	RAN	1
scalar-misc	eq_xid8le	proofs::eq_xid8le	0	1	VERIFICATION:- SUCCESSFUL	RAN	1
scalar-misc	eq_xid8lt	proofs::eq_xid8lt	0	2	VERIFICATION:- SUCCESSFUL	RAN	1
scalar-misc	eq_xid8ne	proofs::eq_xid8ne	0	1	VERIFICATION:- SUCCESSFUL	RAN	1
scalar-misc	eq_xid8toxid	proofs::eq_xid8toxid	0	2	VERIFICATION:- SUCCESSFUL	RAN	1
scalar-misc	eq_xideq	proofs::eq_xideq	0	1	VERIFICATION:- SUCCESSFUL	RAN	1
scalar-misc	eq_xidneq	proofs::eq_xidneq	0	1	VERIFICATION:- SUCCESSFUL	RAN	1
scalar-misc	wave5::cover_cidout_split	wave5::cover_cidout_split	0	1	VERIFICATION:- SUCCESSFUL	RAN	1
scalar-misc	wave5::cover_xidout_split	wave5::cover_xidout_split	0	1	VERIFICATION:- SUCCESSFUL	RAN	1
scalar-misc	wave5::eq_cideq	wave5::eq_cideq	0	2	VERIFICATION:- SUCCESSFUL	RAN	1
scalar-misc	wave5::eq_cidout_d5	wave5::eq_cidout_d5	0	8	VERIFICATION:- SUCCESSFUL	RAN	1
scalar-misc	wave5::eq_cidout_d6	wave5::eq_cidout_d6	0	12	VERIFICATION:- SUCCESSFUL	RAN	1
scalar-misc	wave5::eq_cidout_r1_lt1e4	wave5::eq_cidout_r1_lt1e4	0	8	VERIFICATION:- SUCCESSFUL	RAN	1
scalar-misc	wave5::eq_cidout_spots	wave5::eq_cidout_spots	0	5	VERIFICATION:- SUCCESSFUL	RAN	1
scalar-misc	wave5::eq_mxid_age	wave5::eq_mxid_age	0	2	VERIFICATION:- SUCCESSFUL	RAN	1
scalar-misc	wave5::eq_xid_age	wave5::eq_xid_age	0	2	VERIFICATION:- SUCCESSFUL	RAN	1
scalar-misc	wave5::eq_xidout_d5	wave5::eq_xidout_d5	0	8	VERIFICATION:- SUCCESSFUL	RAN	1
scalar-misc	wave5::eq_xidout_d6	wave5::eq_xidout_d6	0	11	VERIFICATION:- SUCCESSFUL	RAN	1
scalar-misc	wave5::eq_xidout_r1_lt1e4	wave5::eq_xidout_r1_lt1e4	0	5	VERIFICATION:- SUCCESSFUL	RAN	1
scalar-misc	wave5::eq_xidout_spots	wave5::eq_xidout_spots	0	1	VERIFICATION:- SUCCESSFUL	RAN	1
scalar-misc	xid8snap::eq_full_xid_from_allowable_at	xid8snap::eq_full_xid_from_allowable_at	0	1	VERIFICATION:- SUCCESSFUL	RAN	1
scalar-misc	xid8snap::eq_pg_snapshot_xmax	xid8snap::eq_pg_snapshot_xmax	0	8	VERIFICATION:- SUCCESSFUL	RAN	1
scalar-misc	xid8snap::eq_pg_snapshot_xmin	xid8snap::eq_pg_snapshot_xmin	0	8	VERIFICATION:- SUCCESSFUL	RAN	1
scalar-misc	xid8snap::eq_pg_visible_in_snapshot_linear	xid8snap::eq_pg_visible_in_snapshot_linear	0	38	VERIFICATION:- SUCCESSFUL	RAN	1
scalar-misc	xid8snap::eq_strtou64_cap8	xid8snap::eq_strtou64_cap8	0	10	VERIFICATION:- SUCCESSFUL	RAN	1
