family	suite_harness	kani_harness	rc	wall_s	verdict	status	kaniraw_new
pg_lsn	eq_pg_lsn_in_accept_6_3	eq_pg_lsn_in_accept_6_3	0	18	VERIFICATION:- SUCCESSFUL	RAN	1
pg_lsn	eq_pg_lsn_in_accept_6_4	eq_pg_lsn_in_accept_6_4	0	18	VERIFICATION:- SUCCESSFUL	RAN	1
pg_lsn	eq_pg_lsn_in_accept_6_5	eq_pg_lsn_in_accept_6_5	0	18	VERIFICATION:- SUCCESSFUL	RAN	1
pg_lsn	eq_pg_lsn_in_accept_6_6	eq_pg_lsn_in_accept_6_6	0	18	VERIFICATION:- SUCCESSFUL	RAN	1
pg_lsn	eq_pg_lsn_in_accept_6_7	eq_pg_lsn_in_accept_6_7	0	19	VERIFICATION:- SUCCESSFUL	RAN	1
pg_lsn	eq_pg_lsn_in_accept_6_8	eq_pg_lsn_in_accept_6_8	0	18	VERIFICATION:- SUCCESSFUL	RAN	1
pg_lsn	eq_pg_lsn_in_accept_7_1	eq_pg_lsn_in_accept_7_1	0	15	VERIFICATION:- SUCCESSFUL	RAN	1
pg_lsn	eq_pg_lsn_in_accept_7_2	eq_pg_lsn_in_accept_7_2	0	16	VERIFICATION:- SUCCESSFUL	RAN	1
pg_lsn	eq_pg_lsn_in_accept_7_3	eq_pg_lsn_in_accept_7_3	0	20	VERIFICATION:- SUCCESSFUL	RAN	1
pg_lsn	eq_pg_lsn_in_accept_7_4	eq_pg_lsn_in_accept_7_4	0	23	VERIFICATION:- SUCCESSFUL	RAN	1
pg_lsn	eq_pg_lsn_in_accept_7_5	eq_pg_lsn_in_accept_7_5	0	34	VERIFICATION:- SUCCESSFUL	RAN	1
pg_lsn	eq_pg_lsn_in_accept_7_6	eq_pg_lsn_in_accept_7_6	0	38	VERIFICATION:- SUCCESSFUL	RAN	1
pg_lsn	eq_pg_lsn_in_accept_7_7	eq_pg_lsn_in_accept_7_7	0	21	VERIFICATION:- SUCCESSFUL	RAN	1
pg_lsn	eq_pg_lsn_in_accept_7_8	eq_pg_lsn_in_accept_7_8	0	21	VERIFICATION:- SUCCESSFUL	RAN	1
pg_lsn	eq_pg_lsn_in_accept_8_1	eq_pg_lsn_in_accept_8_1	0	23	VERIFICATION:- SUCCESSFUL	RAN	1
pg_lsn	eq_pg_lsn_in_accept_8_2	eq_pg_lsn_in_accept_8_2	0	14	VERIFICATION:- SUCCESSFUL	RAN	1
pg_lsn	eq_pg_lsn_in_accept_8_3	eq_pg_lsn_in_accept_8_3	0	18	VERIFICATION:- SUCCESSFUL	RAN	1
pg_lsn	eq_pg_lsn_in_accept_8_4	eq_pg_lsn_in_accept_8_4	0	19	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_anyarray_in	proofs::eq_anyarray_in	0	14	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_anyarray_recv	proofs::eq_anyarray_recv	0	4	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_anycompatiblearray_in	proofs::eq_anycompatiblearray_in	0	4	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_anycompatiblearray_recv	proofs::eq_anycompatiblearray_recv	0	3	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_anyenum_in	proofs::eq_anyenum_in	0	2	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_anyrange_in	proofs::eq_anyrange_in	0	3	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_anycompatiblerange_in	proofs::eq_anycompatiblerange_in	0	2	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_anymultirange_in	proofs::eq_anymultirange_in	0	3	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_anycompatiblemultirange_in	proofs::eq_anycompatiblemultirange_in	0	3	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_shell_in	proofs::eq_shell_in	0	2	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_shell_out	proofs::eq_shell_out	0	2	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_pg_node_tree_in	proofs::eq_pg_node_tree_in	0	4	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_pg_node_tree_recv	proofs::eq_pg_node_tree_recv	0	3	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_pg_ddl_command_in	proofs::eq_pg_ddl_command_in	0	5	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_pg_ddl_command_out	proofs::eq_pg_ddl_command_out	0	3	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_pg_ddl_command_recv	proofs::eq_pg_ddl_command_recv	0	3	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_pg_ddl_command_send	proofs::eq_pg_ddl_command_send	0	7	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_any_in	proofs::eq_any_in	0	5	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_any_out	proofs::eq_any_out	0	3	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_trigger_in	proofs::eq_trigger_in	0	3	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_trigger_out	proofs::eq_trigger_out	0	2	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_event_trigger_in	proofs::eq_event_trigger_in	0	3	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_event_trigger_out	proofs::eq_event_trigger_out	0	3	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_language_handler_in	proofs::eq_language_handler_in	0	5	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_language_handler_out	proofs::eq_language_handler_out	0	4	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_fdw_handler_in	proofs::eq_fdw_handler_in	0	3	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_fdw_handler_out	proofs::eq_fdw_handler_out	0	4	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_table_am_handler_in	proofs::eq_table_am_handler_in	0	5	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_table_am_handler_out	proofs::eq_table_am_handler_out	0	4	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_index_am_handler_in	proofs::eq_index_am_handler_in	0	4	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_index_am_handler_out	proofs::eq_index_am_handler_out	0	3	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_tsm_handler_in	proofs::eq_tsm_handler_in	0	4	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_tsm_handler_out	proofs::eq_tsm_handler_out	0	5	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_internal_in	proofs::eq_internal_in	0	4	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_internal_out	proofs::eq_internal_out	0	3	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_anyelement_in	proofs::eq_anyelement_in	0	4	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_anyelement_out	proofs::eq_anyelement_out	0	4	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_anynonarray_in	proofs::eq_anynonarray_in	0	5	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_anynonarray_out	proofs::eq_anynonarray_out	0	6	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_anycompatible_in	proofs::eq_anycompatible_in	0	6	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_anycompatible_out	proofs::eq_anycompatible_out	0	8	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_anycompatiblenonarray_in	proofs::eq_anycompatiblenonarray_in	0	6	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_anycompatiblenonarray_out	proofs::eq_anycompatiblenonarray_out	0	4	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_void_in	proofs::eq_void_in	0	5	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_void_recv	proofs::eq_void_recv	0	6	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_void_out	proofs::eq_void_out	0	4	VERIFICATION:- SUCCESSFUL	RAN	1
pseudotypes	proofs::eq_void_out_core	proofs::eq_void_out_core	0	53	VERIFICATION:- SUCCESSFUL	RAN	1
pg_lsn	eq_pg_lsn_in_accept_8_5	eq_pg_lsn_in_accept_8_5	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pg_lsn	eq_pg_lsn_in_accept_8_6	eq_pg_lsn_in_accept_8_6	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pg_lsn	eq_pg_lsn_in_accept_8_7	eq_pg_lsn_in_accept_8_7	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pg_lsn	eq_pg_lsn_in_accept_8_8	eq_pg_lsn_in_accept_8_8	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_void_send	proofs::eq_void_send	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
scalar-misc	eq_chareq	eq_chareq	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
scalar-misc	eq_charne	eq_charne	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
scalar-misc	eq_charlt	eq_charlt	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
scalar-misc	eq_charle	eq_charle	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
scalar-misc	eq_chargt	eq_chargt	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
scalar-misc	eq_charge	eq_charge	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
scalar-misc	eq_btcharcmp	eq_btcharcmp	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_cstring_in_spot_empty	proofs::eq_cstring_in_spot_empty	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_cstring_in_spot_len1	proofs::eq_cstring_in_spot_len1	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_cstring_in_spot_len3	proofs::eq_cstring_in_spot_len3	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_cstring_out_spot_empty	proofs::eq_cstring_out_spot_empty	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_cstring_out_spot_len1	proofs::eq_cstring_out_spot_len1	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_cstring_out_spot_len3	proofs::eq_cstring_out_spot_len3	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_pg_node_tree_out_len0	proofs::eq_pg_node_tree_out_len0	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_pg_node_tree_out_len1	proofs::eq_pg_node_tree_out_len1	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_pg_node_tree_out_len2	proofs::eq_pg_node_tree_out_len2	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_pg_node_tree_out_len3	proofs::eq_pg_node_tree_out_len3	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_pg_node_tree_out_len4	proofs::eq_pg_node_tree_out_len4	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_pg_node_tree_out_len5	proofs::eq_pg_node_tree_out_len5	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_pg_node_tree_out_len6	proofs::eq_pg_node_tree_out_len6	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_pg_node_tree_out_len7	proofs::eq_pg_node_tree_out_len7	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_pg_node_tree_out_len8	proofs::eq_pg_node_tree_out_len8	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_pg_node_tree_send_len0	proofs::eq_pg_node_tree_send_len0	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_pg_node_tree_send_len1	proofs::eq_pg_node_tree_send_len1	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_pg_node_tree_send_len2	proofs::eq_pg_node_tree_send_len2	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_pg_node_tree_send_len3	proofs::eq_pg_node_tree_send_len3	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_pg_node_tree_send_len4	proofs::eq_pg_node_tree_send_len4	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_pg_node_tree_send_len5	proofs::eq_pg_node_tree_send_len5	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_pg_node_tree_send_len6	proofs::eq_pg_node_tree_send_len6	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_pg_node_tree_send_len7	proofs::eq_pg_node_tree_send_len7	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_pg_node_tree_send_len8	proofs::eq_pg_node_tree_send_len8	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::cover_node_tree_len_partition	proofs::cover_node_tree_len_partition	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pg_lsn	wave5::eq_pg_lsn_send	wave5::eq_pg_lsn_send	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_cstring_send_spot_empty	proofs::eq_cstring_send_spot_empty	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_cstring_send_spot_len1	proofs::eq_cstring_send_spot_len1	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_cstring_send_spot_len3	proofs::eq_cstring_send_spot_len3	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_cstring_send_spot_tail_garbage	proofs::eq_cstring_send_spot_tail_garbage	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_cstring_recv_len0	proofs::eq_cstring_recv_len0	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_cstring_recv_len1	proofs::eq_cstring_recv_len1	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_cstring_recv_len3	proofs::eq_cstring_recv_len3	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_cstring_recv_len5	proofs::eq_cstring_recv_len5	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
pseudotypes	proofs::eq_cstring_recv_len5_cursor2	proofs::eq_cstring_recv_len5_cursor2	-	0	NOT-ATTEMPTED (policy 5b2646b127)	FAILED-TO-RUN	0
