# Reviewed per-line exception rows for adt/jsonpath (p1-laneaa coverage
# close-out). Consumed by emit_exceptions_laneaa.py --manual-file, mirroring
# the adt/jsonpath_exec sibling (fuzz/exceptions_manual_laneaa_exec.tsv).
# columns: basename<TAB>line<TAB>class<TAB>c_counterpart<TAB>justification
gram.rs	677	excluded-state	none by construction -- C bison keeps its parser stacks on the heap (YYMAXDEPTH -> 42601); ratified harness carve depth_carved (README-TODO-jsonpath_diff.md divergence 2)	recursion-guard leg 1 (parse_unary) None-return: fires only above the 1536kB per-thread recursion guard; MAX_TEXT=512 bounds parser recursion to <=511 levels x ~1.2kB/level (~0.6MB) -- below the guard, so no in-domain input reaches it; the arm IS executed and pinned by the crate regression suite (tests.rs 'Parser recursion guard' small-stack tests landed with fix f9ec81758f)
gram.rs	776	excluded-state	none by construction -- C bison keeps its parser stacks on the heap (YYMAXDEPTH -> 42601); ratified harness carve depth_carved (README-TODO-jsonpath_diff.md divergence 2)	recursion-guard leg 2 (parse_delimited_predicate) None-return: fires only above the 1536kB per-thread recursion guard; MAX_TEXT=512 bounds parser recursion to <=511 levels x ~1.2kB/level (~0.6MB) -- below the guard, so no in-domain input reaches it; the arm IS executed and pinned by the crate regression suite (tests.rs 'Parser recursion guard' small-stack tests landed with fix f9ec81758f)
gram.rs	462	unreachable-arm	none (bison YYABORT machinery)	aborted belt in parse_result: propagation audit 2026-07-31 -- every setter of `aborted` (check_depth gram.rs:369, like_regex gram.rs:578, decimal-args gram.rs:1136) returns Ok(None) immediately, and no caller backtracks over a None (every sub-parse is `match ...? { None => return Ok(None) }`), so parse_or returns None at gram.rs:459 before this check whenever aborted is true; kept as a belt for future alternatives per the check_depth doc-comment
gram.rs	537	instrument-unmappable	parse_comparison (comparison-op result multiline return head)	`return Ok(Some((` head of a multiline expression: rustc attaches the DA region to the inner make_item_binary line (which is fuzz-covered); executed region, unmappable line (verified no DA record in jsonpath_diff.lcov)
gram.rs	552	instrument-unmappable	parse_comparison (starts-with result multiline return head)	`return Ok(Some((` head of a multiline expression: rustc attaches the DA region to the inner make_item_binary line (which is fuzz-covered); executed region, unmappable line (verified no DA record in jsonpath_diff.lcov)
gram.rs	733	instrument-unmappable	parse_paren_primary (IS UNKNOWN result multiline return head)	`return Ok(Some((` head of a multiline expression: rustc attaches the DA region to the inner make_item_unary line (fuzz-covered); executed region, unmappable line
gram.rs	899	unreachable-arm	none (bison LALR: accessor_op production entered only on '.'/'['/'?' lookahead)	call-site audit 2026-07-31: parse_accessor_op is called only under at_accessor_op_start() (gram.rs:744/764), which admits exactly '.', '[' and '?'; '[' returns via parse_array_accessor and '?' via the filter arm before this point, so the lookahead here is always '.' and expect_char(b'.') cannot fail
mutability.rs	143	defensive-c-parity	jsonpath.c:1455-1457 jspIsMutableWalker jpiDatetime non-string arg ('there will be runtime error')	grammar audit 2026-07-31: .datetime(template) args are built only by opt_datetime_template = STRING_P | empty (gram.rs parse_accessor_op DatetimeP arm: make_item_string or None), and images reach jsp_is_mutable only via jsonpath_in/recv text parses (no raw-image entry in the crate or harness), so a non-String datetime arg cannot exist; C's arm is equally dead under the same bison production, kept for totality
path.rs	74	const-eval-only	ALL_ITEM_TYPES (const context)	const-table head: the element lines are excluded data-table lines (--exclude-const-tables) and the head is evaluated at compile time into rodata; no runtime code
path.rs	172	unreachable-arm	jsonpath.c:462/835 elog(ERROR, "unrecognized jsonpath item type: %d")	unrecognized_item_type fn header: defensive internal-error constructor whose only callers are the two dead Subscript arms (path.rs:410 flatten, path.rs:1100 print), mirroring C's dead default: cases
path.rs	173	unreachable-arm	jsonpath.c:462/835 elog(ERROR, "unrecognized jsonpath item type: %d")	unrecognized_item_type PgError construction: defensive internal-error constructor whose only callers are the two dead Subscript arms (path.rs:410 flatten, path.rs:1100 print), mirroring C's dead default: cases
path.rs	175	unreachable-arm	jsonpath.c:462/835 elog(ERROR, "unrecognized jsonpath item type: %d")	unrecognized_item_type typ as i32 arg: defensive internal-error constructor whose only callers are the two dead Subscript arms (path.rs:410 flatten, path.rs:1100 print), mirroring C's dead default: cases
path.rs	410	unreachable-arm	jsonpath.c:462 elog default (flattenJsonPathParseItem)	Subscript parse items are decomposed into IndexArray by make_index_array (gram.rs) before flattening and never reach flatten_item directly; mirrors C's dead default: case
path.rs	1100	unreachable-arm	jsonpath.c:835 elog default (printJsonPathItem)	Subscript never appears in a flattened image (parse decomposes subscripts into IndexArray; the flatten guard path.rs:410 is itself dead), and print walks only flattened images; mirrors C's dead default: case
path.rs	312	unreachable-arm	jsonpath_gram.y (every unary-family item carries an arg union member)	producer audit 2026-07-31: every ItemType in this arm group (Filter/Not/IsUnknown/Plus/Minus/Exists/Datetime/Time/TimeTz/Timestamp/TimestampTz) is built via make_item_unary / make_item_unary_optional, which always store ParseValue::Arg(..) (gram.rs); ParseValue::None never occurs for them -- match-totality arm
path.rs	434	platform-other	postgres.h SET_VARSIZE (WORDS_BIGENDIAN compile arm)	cfg!(target_endian = "big") branch on the little-endian-only measured targets (aarch64/x86_64); C compiles exactly one arm of the same #ifdef per platform, so the big-endian line has no executable counterpart on the measurement host
path.rs	710	platform-other	postgres.h VARSIZE_4B (WORDS_BIGENDIAN compile arm)	cfg!(target_endian = "big") branch on the little-endian-only measured targets (aarch64/x86_64); C compiles exactly one arm of the same #ifdef per platform, so the big-endian line has no executable counterpart on the measurement host
path.rs	720	instrument-unmappable	get_string (pattern-alternation line inside debug_assert!(matches!(..)))	bare pattern line of a multiline matches! inside debug_assert!: rustc emits no DA record for the shape (verified against jsonpath_diff.lcov); the assertion itself executes on every get_string call
path.rs	774	defensive-c-parity	jsonpath.c:843 jspOperationName (callers: printJsonPathItem jsonpath.c:577 AND ~10 jsonpath_exec.c error sites)	duplication ledger: the port split C's single jspOperationName into two copies -- this printer-side copy, whose ONLY caller is the binary-operator print arm (path.rs:881, call-site audit 2026-07-31: it passes only And/Or/comparison/arithmetic types), and the error-site copy adt_jsonpath_exec/src/lib.rs:235, where the 'type' method arm IS exercised and accounted in the adt/jsonpath_exec ledger (p1-laneaa-exec close-out); dead here, kept for C-parity totality
path.rs	775	defensive-c-parity	jsonpath.c:843 jspOperationName (callers: printJsonPathItem jsonpath.c:577 AND ~10 jsonpath_exec.c error sites)	duplication ledger: the port split C's single jspOperationName into two copies -- this printer-side copy, whose ONLY caller is the binary-operator print arm (path.rs:881, call-site audit 2026-07-31: it passes only And/Or/comparison/arithmetic types), and the error-site copy adt_jsonpath_exec/src/lib.rs:235, where the 'size' method arm IS exercised and accounted in the adt/jsonpath_exec ledger (p1-laneaa-exec close-out); dead here, kept for C-parity totality
path.rs	776	defensive-c-parity	jsonpath.c:843 jspOperationName (callers: printJsonPathItem jsonpath.c:577 AND ~10 jsonpath_exec.c error sites)	duplication ledger: the port split C's single jspOperationName into two copies -- this printer-side copy, whose ONLY caller is the binary-operator print arm (path.rs:881, call-site audit 2026-07-31: it passes only And/Or/comparison/arithmetic types), and the error-site copy adt_jsonpath_exec/src/lib.rs:235, where the 'abs' method arm IS exercised and accounted in the adt/jsonpath_exec ledger (p1-laneaa-exec close-out); dead here, kept for C-parity totality
path.rs	777	defensive-c-parity	jsonpath.c:843 jspOperationName (callers: printJsonPathItem jsonpath.c:577 AND ~10 jsonpath_exec.c error sites)	duplication ledger: the port split C's single jspOperationName into two copies -- this printer-side copy, whose ONLY caller is the binary-operator print arm (path.rs:881, call-site audit 2026-07-31: it passes only And/Or/comparison/arithmetic types), and the error-site copy adt_jsonpath_exec/src/lib.rs:235, where the 'floor' method arm IS exercised and accounted in the adt/jsonpath_exec ledger (p1-laneaa-exec close-out); dead here, kept for C-parity totality
path.rs	778	defensive-c-parity	jsonpath.c:843 jspOperationName (callers: printJsonPathItem jsonpath.c:577 AND ~10 jsonpath_exec.c error sites)	duplication ledger: the port split C's single jspOperationName into two copies -- this printer-side copy, whose ONLY caller is the binary-operator print arm (path.rs:881, call-site audit 2026-07-31: it passes only And/Or/comparison/arithmetic types), and the error-site copy adt_jsonpath_exec/src/lib.rs:235, where the 'ceiling' method arm IS exercised and accounted in the adt/jsonpath_exec ledger (p1-laneaa-exec close-out); dead here, kept for C-parity totality
path.rs	779	defensive-c-parity	jsonpath.c:843 jspOperationName (callers: printJsonPathItem jsonpath.c:577 AND ~10 jsonpath_exec.c error sites)	duplication ledger: the port split C's single jspOperationName into two copies -- this printer-side copy, whose ONLY caller is the binary-operator print arm (path.rs:881, call-site audit 2026-07-31: it passes only And/Or/comparison/arithmetic types), and the error-site copy adt_jsonpath_exec/src/lib.rs:235, where the 'double' method arm IS exercised and accounted in the adt/jsonpath_exec ledger (p1-laneaa-exec close-out); dead here, kept for C-parity totality
path.rs	780	defensive-c-parity	jsonpath.c:843 jspOperationName (callers: printJsonPathItem jsonpath.c:577 AND ~10 jsonpath_exec.c error sites)	duplication ledger: the port split C's single jspOperationName into two copies -- this printer-side copy, whose ONLY caller is the binary-operator print arm (path.rs:881, call-site audit 2026-07-31: it passes only And/Or/comparison/arithmetic types), and the error-site copy adt_jsonpath_exec/src/lib.rs:235, where the 'datetime' method arm IS exercised and accounted in the adt/jsonpath_exec ledger (p1-laneaa-exec close-out); dead here, kept for C-parity totality
path.rs	781	defensive-c-parity	jsonpath.c:843 jspOperationName (callers: printJsonPathItem jsonpath.c:577 AND ~10 jsonpath_exec.c error sites)	duplication ledger: the port split C's single jspOperationName into two copies -- this printer-side copy, whose ONLY caller is the binary-operator print arm (path.rs:881, call-site audit 2026-07-31: it passes only And/Or/comparison/arithmetic types), and the error-site copy adt_jsonpath_exec/src/lib.rs:235, where the 'keyvalue' method arm IS exercised and accounted in the adt/jsonpath_exec ledger (p1-laneaa-exec close-out); dead here, kept for C-parity totality
path.rs	783	defensive-c-parity	jsonpath.c:843 jspOperationName (callers: printJsonPathItem jsonpath.c:577 AND ~10 jsonpath_exec.c error sites)	duplication ledger: the port split C's single jspOperationName into two copies -- this printer-side copy, whose ONLY caller is the binary-operator print arm (path.rs:881, call-site audit 2026-07-31: it passes only And/Or/comparison/arithmetic types), and the error-site copy adt_jsonpath_exec/src/lib.rs:235, where the 'like_regex' method arm IS exercised and accounted in the adt/jsonpath_exec ledger (p1-laneaa-exec close-out); dead here, kept for C-parity totality
path.rs	784	defensive-c-parity	jsonpath.c:843 jspOperationName (callers: printJsonPathItem jsonpath.c:577 AND ~10 jsonpath_exec.c error sites)	duplication ledger: the port split C's single jspOperationName into two copies -- this printer-side copy, whose ONLY caller is the binary-operator print arm (path.rs:881, call-site audit 2026-07-31: it passes only And/Or/comparison/arithmetic types), and the error-site copy adt_jsonpath_exec/src/lib.rs:235, where the 'bigint' method arm IS exercised and accounted in the adt/jsonpath_exec ledger (p1-laneaa-exec close-out); dead here, kept for C-parity totality
path.rs	785	defensive-c-parity	jsonpath.c:843 jspOperationName (callers: printJsonPathItem jsonpath.c:577 AND ~10 jsonpath_exec.c error sites)	duplication ledger: the port split C's single jspOperationName into two copies -- this printer-side copy, whose ONLY caller is the binary-operator print arm (path.rs:881, call-site audit 2026-07-31: it passes only And/Or/comparison/arithmetic types), and the error-site copy adt_jsonpath_exec/src/lib.rs:235, where the 'boolean' method arm IS exercised and accounted in the adt/jsonpath_exec ledger (p1-laneaa-exec close-out); dead here, kept for C-parity totality
path.rs	786	defensive-c-parity	jsonpath.c:843 jspOperationName (callers: printJsonPathItem jsonpath.c:577 AND ~10 jsonpath_exec.c error sites)	duplication ledger: the port split C's single jspOperationName into two copies -- this printer-side copy, whose ONLY caller is the binary-operator print arm (path.rs:881, call-site audit 2026-07-31: it passes only And/Or/comparison/arithmetic types), and the error-site copy adt_jsonpath_exec/src/lib.rs:235, where the 'date' method arm IS exercised and accounted in the adt/jsonpath_exec ledger (p1-laneaa-exec close-out); dead here, kept for C-parity totality
path.rs	787	defensive-c-parity	jsonpath.c:843 jspOperationName (callers: printJsonPathItem jsonpath.c:577 AND ~10 jsonpath_exec.c error sites)	duplication ledger: the port split C's single jspOperationName into two copies -- this printer-side copy, whose ONLY caller is the binary-operator print arm (path.rs:881, call-site audit 2026-07-31: it passes only And/Or/comparison/arithmetic types), and the error-site copy adt_jsonpath_exec/src/lib.rs:235, where the 'decimal' method arm IS exercised and accounted in the adt/jsonpath_exec ledger (p1-laneaa-exec close-out); dead here, kept for C-parity totality
path.rs	788	defensive-c-parity	jsonpath.c:843 jspOperationName (callers: printJsonPathItem jsonpath.c:577 AND ~10 jsonpath_exec.c error sites)	duplication ledger: the port split C's single jspOperationName into two copies -- this printer-side copy, whose ONLY caller is the binary-operator print arm (path.rs:881, call-site audit 2026-07-31: it passes only And/Or/comparison/arithmetic types), and the error-site copy adt_jsonpath_exec/src/lib.rs:235, where the 'integer' method arm IS exercised and accounted in the adt/jsonpath_exec ledger (p1-laneaa-exec close-out); dead here, kept for C-parity totality
path.rs	789	defensive-c-parity	jsonpath.c:843 jspOperationName (callers: printJsonPathItem jsonpath.c:577 AND ~10 jsonpath_exec.c error sites)	duplication ledger: the port split C's single jspOperationName into two copies -- this printer-side copy, whose ONLY caller is the binary-operator print arm (path.rs:881, call-site audit 2026-07-31: it passes only And/Or/comparison/arithmetic types), and the error-site copy adt_jsonpath_exec/src/lib.rs:235, where the 'number' method arm IS exercised and accounted in the adt/jsonpath_exec ledger (p1-laneaa-exec close-out); dead here, kept for C-parity totality
path.rs	790	defensive-c-parity	jsonpath.c:843 jspOperationName (callers: printJsonPathItem jsonpath.c:577 AND ~10 jsonpath_exec.c error sites)	duplication ledger: the port split C's single jspOperationName into two copies -- this printer-side copy, whose ONLY caller is the binary-operator print arm (path.rs:881, call-site audit 2026-07-31: it passes only And/Or/comparison/arithmetic types), and the error-site copy adt_jsonpath_exec/src/lib.rs:235, where the 'string' method arm IS exercised and accounted in the adt/jsonpath_exec ledger (p1-laneaa-exec close-out); dead here, kept for C-parity totality
path.rs	791	defensive-c-parity	jsonpath.c:843 jspOperationName (callers: printJsonPathItem jsonpath.c:577 AND ~10 jsonpath_exec.c error sites)	duplication ledger: the port split C's single jspOperationName into two copies -- this printer-side copy, whose ONLY caller is the binary-operator print arm (path.rs:881, call-site audit 2026-07-31: it passes only And/Or/comparison/arithmetic types), and the error-site copy adt_jsonpath_exec/src/lib.rs:235, where the 'time' method arm IS exercised and accounted in the adt/jsonpath_exec ledger (p1-laneaa-exec close-out); dead here, kept for C-parity totality
path.rs	792	defensive-c-parity	jsonpath.c:843 jspOperationName (callers: printJsonPathItem jsonpath.c:577 AND ~10 jsonpath_exec.c error sites)	duplication ledger: the port split C's single jspOperationName into two copies -- this printer-side copy, whose ONLY caller is the binary-operator print arm (path.rs:881, call-site audit 2026-07-31: it passes only And/Or/comparison/arithmetic types), and the error-site copy adt_jsonpath_exec/src/lib.rs:235, where the 'time_tz' method arm IS exercised and accounted in the adt/jsonpath_exec ledger (p1-laneaa-exec close-out); dead here, kept for C-parity totality
path.rs	793	defensive-c-parity	jsonpath.c:843 jspOperationName (callers: printJsonPathItem jsonpath.c:577 AND ~10 jsonpath_exec.c error sites)	duplication ledger: the port split C's single jspOperationName into two copies -- this printer-side copy, whose ONLY caller is the binary-operator print arm (path.rs:881, call-site audit 2026-07-31: it passes only And/Or/comparison/arithmetic types), and the error-site copy adt_jsonpath_exec/src/lib.rs:235, where the 'timestamp' method arm IS exercised and accounted in the adt/jsonpath_exec ledger (p1-laneaa-exec close-out); dead here, kept for C-parity totality
path.rs	794	defensive-c-parity	jsonpath.c:843 jspOperationName (callers: printJsonPathItem jsonpath.c:577 AND ~10 jsonpath_exec.c error sites)	duplication ledger: the port split C's single jspOperationName into two copies -- this printer-side copy, whose ONLY caller is the binary-operator print arm (path.rs:881, call-site audit 2026-07-31: it passes only And/Or/comparison/arithmetic types), and the error-site copy adt_jsonpath_exec/src/lib.rs:235, where the 'timestamp_tz' method arm IS exercised and accounted in the adt/jsonpath_exec ledger (p1-laneaa-exec close-out); dead here, kept for C-parity totality
path.rs	879	defensive-c-parity	stringinfo/mcx palloc (ereport OOM path)	lone `)?;` closer carrying the recursive print_item allocation-failure `?` edge -- print_item's only error routes are allocation failure and the dead Subscript arm, so the edge fires only on OOM; cash lane-0b `)?;` ledger precedent
path.rs	889	defensive-c-parity	stringinfo/mcx palloc (ereport OOM path)	lone `)?;` closer carrying the recursive print_item allocation-failure `?` edge -- print_item's only error routes are allocation failure and the dead Subscript arm, so the edge fires only on OOM; cash lane-0b `)?;` ledger precedent
path.rs	915	defensive-c-parity	stringinfo/mcx palloc (ereport OOM path)	lone `)?;` closer carrying the recursive print_item allocation-failure `?` edge -- print_item's only error routes are allocation failure and the dead Subscript arm, so the edge fires only on OOM; cash lane-0b `)?;` ledger precedent
path.rs	1027	defensive-c-parity	stringinfo/mcx palloc (ereport OOM path)	lone `)?;` closer carrying the recursive print_item allocation-failure `?` edge -- print_item's only error routes are allocation failure and the dead Subscript arm, so the edge fires only on OOM; cash lane-0b `)?;` ledger precedent
scan.rs	96	const-eval-only	jsonpath_scan.c:2756 keywords[] (static table)	KEYWORDS static-table head: element lines are excluded data-table lines and the head is evaluated at compile time; no runtime code
scan.rs	140	defensive-c-parity	jsonpath_scan.c:2824 strncmp (libc NUL-stop semantics)	strncmp reimplementation's NUL clause: only caller is check_keyword with a = kw.keyword (compile-time keyword bytes, no NULs, len == n), so ca == 0 cannot occur; the clause ports libc strncmp's contract verbatim
scan.rs	181	instrument-unmappable	is_special (pattern-alternation head line inside matches!)	bare pattern line of a multiline matches!: rustc emits no DA record for the shape (verified against jsonpath_diff.lcov); is_special itself is fuzz-covered on every scan
scan.rs	501	defensive-c-parity	none (ereturn's hard-error leg is unreachable in this branch)	`)?;` closer carrying ereturn's Err edge: in this branch escontext is always Some (the pg_unicode_to_server_noerror path is taken only under !escontext.is_none(), scan.rs:489), so ereturn records softly and returns Ok; the branch BODY (scan.rs:496-500/502) is fuzz-driven by the round-4 \u{110000} seeds
scan.rs	568	defensive-c-parity	jsonpath_scan.c:2925 hexval 'invalid hexadecimal digit' (equally dead: flex unicode/hex_char patterns admit only hex digits)	hexval error report: matcher audit 2026-07-31: hexval's only callers are parse_unicode and parse_hex_char over text matched by match_unicode/match_unicode_plus/match_hex_char, whose patterns admit only ASCII hex digits at every position hexval reads (including the \u{...} brace body and the C `i += 2` stride reconstruction across concatenated escapes, checked for every mixed 4-digit/brace interleaving); C's flex rules give the same guarantee, so the C error path is equally unreachable from the scanner
scan.rs	569	defensive-c-parity	jsonpath_scan.c:2925 hexval 'invalid hexadecimal digit' (equally dead: flex unicode/hex_char patterns admit only hex digits)	hexval Ok(None) error result: matcher audit 2026-07-31: hexval's only callers are parse_unicode and parse_hex_char over text matched by match_unicode/match_unicode_plus/match_hex_char, whose patterns admit only ASCII hex digits at every position hexval reads (including the \u{...} brace body and the C `i += 2` stride reconstruction across concatenated escapes, checked for every mixed 4-digit/brace interleaving); C's flex rules give the same guarantee, so the C error path is equally unreachable from the scanner
scan.rs	592	defensive-c-parity	jsonpath_scan.c:2925 hexval 'invalid hexadecimal digit' (equally dead: flex unicode/hex_char patterns admit only hex digits)	parse_unicode brace-body loop None propagation of the dead hexval error: matcher audit 2026-07-31: hexval's only callers are parse_unicode and parse_hex_char over text matched by match_unicode/match_unicode_plus/match_hex_char, whose patterns admit only ASCII hex digits at every position hexval reads (including the \u{...} brace body and the C `i += 2` stride reconstruction across concatenated escapes, checked for every mixed 4-digit/brace interleaving); C's flex rules give the same guarantee, so the C error path is equally unreachable from the scanner
scan.rs	601	defensive-c-parity	jsonpath_scan.c:2925 hexval 'invalid hexadecimal digit' (equally dead: flex unicode/hex_char patterns admit only hex digits)	parse_unicode 4-digit loop None propagation of the dead hexval error: matcher audit 2026-07-31: hexval's only callers are parse_unicode and parse_hex_char over text matched by match_unicode/match_unicode_plus/match_hex_char, whose patterns admit only ASCII hex digits at every position hexval reads (including the \u{...} brace body and the C `i += 2` stride reconstruction across concatenated escapes, checked for every mixed 4-digit/brace interleaving); C's flex rules give the same guarantee, so the C error path is equally unreachable from the scanner
scan.rs	632	defensive-c-parity	jsonpath_scan.c:2925 hexval 'invalid hexadecimal digit' (equally dead: flex unicode/hex_char patterns admit only hex digits)	parse_hex_char first digit None propagation of the dead hexval error: matcher audit 2026-07-31: hexval's only callers are parse_unicode and parse_hex_char over text matched by match_unicode/match_unicode_plus/match_hex_char, whose patterns admit only ASCII hex digits at every position hexval reads (including the \u{...} brace body and the C `i += 2` stride reconstruction across concatenated escapes, checked for every mixed 4-digit/brace interleaving); C's flex rules give the same guarantee, so the C error path is equally unreachable from the scanner
scan.rs	636	defensive-c-parity	jsonpath_scan.c:2925 hexval 'invalid hexadecimal digit' (equally dead: flex unicode/hex_char patterns admit only hex digits)	parse_hex_char second digit None propagation of the dead hexval error: matcher audit 2026-07-31: hexval's only callers are parse_unicode and parse_hex_char over text matched by match_unicode/match_unicode_plus/match_hex_char, whose patterns admit only ASCII hex digits at every position hexval reads (including the \u{...} brace body and the C `i += 2` stride reconstruction across concatenated escapes, checked for every mixed 4-digit/brace interleaving); C's flex rules give the same guarantee, so the C error path is equally unreachable from the scanner
scan.rs	792	unreachable-arm	jsonpath_scan.c flex INITIAL catch-all rule (shadowed by the earlier rules' coverage of every byte class)	totality audit 2026-07-31: every u8 is special OR blank OR '\\' OR '"' OR other (is_other is defined as exactly that complement, scan.rs:186-188); scan_initial handles special, blank, '"', '\\', '$'-forms, comments and numbers, then the other-run arm -- so the trailing single-byte fallthrough (flex's shadowed catch-all rule, kept for rule-order parity) cannot be reached
scan.rs	793	unreachable-arm	jsonpath_scan.c flex INITIAL catch-all rule (shadowed by the earlier rules' coverage of every byte class)	totality audit 2026-07-31: every u8 is special OR blank OR '\\' OR '"' OR other (is_other is defined as exactly that complement, scan.rs:186-188); scan_initial handles special, blank, '"', '\\', '$'-forms, comments and numbers, then the other-run arm -- so the trailing single-byte fallthrough (flex's shadowed catch-all rule, kept for rule-order parity) cannot be reached
scan.rs	794	unreachable-arm	jsonpath_scan.c flex INITIAL catch-all rule (shadowed by the earlier rules' coverage of every byte class)	totality audit 2026-07-31: every u8 is special OR blank OR '\\' OR '"' OR other (is_other is defined as exactly that complement, scan.rs:186-188); scan_initial handles special, blank, '"', '\\', '$'-forms, comments and numbers, then the other-run arm -- so the trailing single-byte fallthrough (flex's shadowed catch-all rule, kept for rule-order parity) cannot be reached
scan.rs	795	unreachable-arm	jsonpath_scan.c flex INITIAL catch-all rule (shadowed by the earlier rules' coverage of every byte class)	totality audit 2026-07-31: every u8 is special OR blank OR '\\' OR '"' OR other (is_other is defined as exactly that complement, scan.rs:186-188); scan_initial handles special, blank, '"', '\\', '$'-forms, comments and numbers, then the other-run arm -- so the trailing single-byte fallthrough (flex's shadowed catch-all rule, kept for rule-order parity) cannot be reached
scan.rs	796	unreachable-arm	jsonpath_scan.c flex INITIAL catch-all rule (shadowed by the earlier rules' coverage of every byte class)	totality audit 2026-07-31: every u8 is special OR blank OR '\\' OR '"' OR other (is_other is defined as exactly that complement, scan.rs:186-188); scan_initial handles special, blank, '"', '\\', '$'-forms, comments and numbers, then the other-run arm -- so the trailing single-byte fallthrough (flex's shadowed catch-all rule, kept for rule-order parity) cannot be reached
